frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,6,1,55,2.0,87,-56.365,79.9677,1350.55,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,7,0,1,82.0,9,-56.365,79.9677,1350.55,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,14,0,1,1000.0,0,-56.365,79.9677,1350.55,567.1986196601943,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.000791,0,0,0,1,2,6,0,4,0,0,129,10,1,38,1.0,251,-56.365,79.9677,1350.55,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,14,1,58,1.0,100,-56.365,79.9677,1350.55,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,15,1,42,1.0,20,-56.365,79.9677,1350.67,567.1986196601943,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.001901,0,0,0,0,1,2,0,1,0,0,129,5,2,32,255.0,201,-56.7968,79.9677,1350.67,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,8,0,2,0,0,129,3,1,33,0.0,193,-56.7968,79.9677,1350.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,5,0,3,0,0,129,3,2,36,511.0,262,-56.7968,79.9677,1350.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,3,0,11,0,0,129,4,2,16,15.0,140,-56.7968,79.9677,1350.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,14,1,46,1.0,44,-56.7968,79.9677,1350.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,14,3,42,1,2,4,0,0,0,0,129,3,2,28,127.0,159,-56.7968,79.9677,1350.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,6,0,9,0,0,129,11,0,1,1100.0,5,-56.7968,79.9677,1350.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,7,0,7,0,0,129,8,1,55,2.0,86,-56.7968,83.5342,1350.67,567.1986196601943,3
81,1,0,3,1,2,12,1,4,1,11,1,0,-1.0,0,0,0,0,1,6,0,10,0,0,129,12,3,1,1.0,298,-56.7968,83.5342,1350.67,567.1986196601943,3
85,1,3,0,2,1,13,1,1,4,12,1,0,0.001017,0,0,0,1,0,6,0,10,0,0,129,13,3,1,1.0,297,-56.7968,83.5342,1350.67,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,9,0,9,0,0,129,0,0,1,1300.0,6,-56.7968,83.5342,1350.67,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,6,0,4,0,0,129,14,1,38,1.0,248,-56.7968,83.5342,1350.67,567.1986196601943,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,15,1,58,1.0,101,-56.7968,83.5342,1350.67,567.1986196601943,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,1,1,42,1.0,19,-56.7968,83.5342,1339.92,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,0,1,2,0,1,0,0,129,6,2,32,255.0,200,-52.9957,83.5342,1339.92,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,8,0,2,0,0,129,4,1,33,0.0,192,-52.9957,83.5342,1339.92,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,5,0,3,0,0,129,4,2,36,511.0,260,-52.9957,83.5342,1339.92,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,3,0,11,0,0,129,5,2,16,15.0,134,-52.9957,83.5342,1339.92,567.1986196601943,3
81,1,0,3,1,2,12,1,2,1,11,1,0,-1.0,13,2,41,0,1,0,0,6,0,0,129,15,1,46,1.0,45,-52.9957,83.5342,1339.92,567.1986196601943,3
85,1,3,0,2,1,13,1,1,2,12,1,0,0.001448,0,0,0,1,0,4,0,0,0,0,129,4,2,28,127.0,158,-52.9957,83.5342,1339.92,567.1986196601943,3
72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,9,1,55,2.0,84,-52.9957,83.4984,1339.92,567.1986196601943,3
225,1,3,0,2,1,6,1,1,8,5,1,0,0.001916,0,0,0,0,1,6,0,4,0,0,129,15,1,38,1.0,250,-52.9957,83.4984,1339.92,567.1986196601943,3
72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,0,1,58,1.0,102,-52.9957,83.4984,1339.92,567.1986196601943,3
293,1,3,0,2,1,10,1,1,11,10,1,0,0.002259,0,0,0,0,1,9,0,5,0,0,129,2,1,42,1.0,17,-52.9957,83.4984,1305.68,567.1986196601943,3
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,7,1,20,0,1,2,0,1,0,0,129,7,2,32,255.0,198,-56.8995,83.4984,1305.68,567.1986196601943,3
239,1,3,0,2,1,7,1,1,6,7,1,0,0.000903,0,0,0,0,1,8,0,2,0,0,129,5,1,33,0.0,196,-56.8995,83.4984,1305.68,567.1986196601943,3
72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,1,0,2,0,1,5,0,3,0,0,129,5,2,36,511.0,259,-56.8995,83.4984,1305.68,567.1986196601943,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.002086,0,0,0,0,1,3,0,11,0,0,129,6,2,16,15.0,139,-56.8995,83.4984,1305.68,567.1986196601943,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,0,1,46,1.0,46,-56.8995,83.4984,1305.68,567.1986196601943,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.002161,0,0,0,0,1,4,0,0,0,0,129,5,2,28,127.0,157,-56.8995,83.4984,1305.68,567.1986196601943,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,10,1,55,2.0,85,-56.8995,83.4011,1305.68,567.1986196601943,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001085,0,0,0,0,1,6,0,4,0,0,129,0,1,38,1.0,249,-56.8995,83.4011,1305.68,567.1986196601943,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,6,1,18,0,1,1,0,8,0,0,129,1,1,58,1.0,103,-56.8995,83.4011,1305.68,567.1986196601943,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.001091,0,0,0,0,1,9,0,5,0,0,129,3,1,42,1.0,16,-56.8995,83.4011,1305.26,567.1986196601943,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,8,2,32,255.0,199,-56.8441,83.4011,1305.26,567.1986196601943,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.001059,0,0,0,0,1,8,0,2,0,0,129,6,1,33,0.0,195,-56.8441,83.4011,1305.26,567.1986196601943,3
60,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,5,0,3,0,0,129,6,2,36,511.0,258,-56.8441,83.4011,1305.26,567.1986196601943,3
42,0,3,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,7,2,16,15.0,138,-56.8441,83.4011,1305.26,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,9,0,0,129,7,0,1,20.0,2,-56.8441,83.4011,1305.26,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,1,1,46,1.0,47,-56.8441,83.4011,1305.26,567.1986196601943,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.002001,0,0,0,0,1,4,0,0,0,0,129,6,2,28,127.0,155,-56.8441,83.4011,1305.26,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,11,1,55,2.0,89,-56.8441,84.8018,1305.26,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,6,0,4,0,0,129,1,1,38,1.0,255,-56.8441,84.8018,1305.26,567.1986196601943,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.002182,0,0,0,0,1,1,0,8,0,0,129,2,1,58,1.0,106,-56.8441,84.8018,1305.26,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,4,1,42,1.0,21,-56.8441,84.8018,1324.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2,0,1,0,0,129,9,2,32,255.0,205,-49.0219,84.8018,1324.67,567.1986196601943,3
81,1,0,3,1,2,12,1,2,1,11,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,8,1,33,0.0,219,-49.0219,84.8018,1324.67,567.1986196601943,3
85,1,3,0,2,1,13,1,1,2,12,1,0,0.000971,0,0,0,1,0,5,0,3,0,0,129,7,2,36,511.0,256,-49.0219,84.8018,1324.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,8,2,16,15.0,152,-49.0219,84.8018,1324.67,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,0,0,6,0,0,129,2,1,46,1.0,40,-49.0219,84.8018,1324.67,567.1986196601943,3
81,1,0,3,1,2,12,1,6,1,11,1,0,-1.0,9,2,27,0,1,4,0,0,0,0,129,7,2,28,127.0,154,-49.0219,84.8018,1324.67,567.1986196601943,3
85,1,3,0,2,1,13,1,1,6,12,1,0,0.001897,0,0,0,1,0,7,0,7,0,0,129,12,1,55,2.0,90,-49.0219,88.2082,1324.67,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,0,1,6,0,9,0,0,129,2,0,1,20.0,2,-49.0219,88.2082,1324.67,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,6,0,4,0,0,129,3,1,38,1.0,254,-49.0219,88.2082,1324.67,567.1986196601943,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,3,1,58,1.0,108,-49.0219,88.2082,1324.67,567.1986196601943,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,5,1,42,1.0,22,-49.0219,88.2082,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,10,2,32,255.0,206,-48.7841,88.2082,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,8,0,2,0,0,129,9,1,33,0.0,220,-48.7841,88.2082,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,5,0,3,0,0,129,8,2,36,511.0,257,-48.7841,88.2082,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,9,2,16,15.0,153,-48.7841,88.2082,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,3,1,46,1.0,41,-48.7841,88.2082,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,4,0,0,0,0,129,8,2,28,127.0,162,-48.7841,88.2082,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,13,1,55,2.0,81,-48.7841,89.3518,1323.46,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,6,0,9,0,0,129,4,0,1,20.0,7,-48.7841,89.3518,1323.46,567.1986196601943,3
72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,5,1,38,1.0,296,-48.7841,89.3518,1323.46,567.1986196601943,3
225,1,3,0,2,1,6,1,1,8,5,1,0,0.000442,0,0,0,0,1,1,0,8,0,0,129,4,1,58,1.0,109,-48.7841,89.3518,1323.46,567.1986196601943,3
72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,6,1,42,1.0,25,-48.7841,89.3518,1348.57,567.1986196601943,3
293,1,3,0,2,1,10,1,1,11,10,1,0,0.001422,0,0,0,0,1,2,0,1,0,0,129,11,2,32,255.0,207,-34.2877,89.3518,1348.57,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,8,0,2,0,0,129,10,1,33,0.0,223,-34.2877,89.3518,1348.57,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,9,2,36,511.0,266,-34.2877,89.3518,1348.57,567.1986196601943,3
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,10,2,16,15.0,125,-34.2877,89.3518,1348.57,567.1986196601943,3
239,1,3,0,2,1,7,1,1,6,7,1,0,0.001333,0,0,0,0,1,0,0,6,0,0,129,4,1,46,1.0,50,-34.2877,89.3518,1348.57,567.1986196601943,3
72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,9,2,28,127.0,165,-34.2877,89.3518,1348.57,567.1986196601943,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.000339,0,0,0,0,1,7,0,7,0,0,129,14,1,55,2.0,80,-34.2877,97.1758,1348.57,567.1986196601943,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,15,0,1,20.0,2,-34.2877,97.1758,1348.57,567.1986196601943,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.001434,0,0,0,0,1,6,0,4,0,0,129,6,1,38,1.0,295,-34.2877,97.1758,1348.57,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,5,1,58,1.0,118,-34.2877,97.1758,1348.57,567.1986196601943,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,7,1,42,1.0,26,-34.2877,97.1758,1350.41,567.1986196601943,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001334,0,0,0,0,1,2,0,1,0,0,129,12,2,32,255.0,210,-2.38095,97.1758,1350.41,567.1986196601943,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,6,1,18,0,1,8,0,2,0,0,129,11,1,33,0.0,228,-2.38095,97.1758,1350.41,567.1986196601943,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.001281,0,0,0,0,1,5,0,3,0,0,129,10,2,36,511.0,272,-2.38095,97.1758,1350.41,567.1986196601943,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,11,2,16,15.0,132,-2.38095,97.1758,1350.41,567.1986196601943,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.000485,0,0,0,0,1,0,0,6,0,0,129,5,1,46,1.0,51,-2.38095,97.1758,1350.41,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,4,0,0,0,0,129,10,2,28,127.0,170,-2.38095,97.1758,1350.41,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,0,1,55,2.0,73,-2.38095,98.4911,1350.41,567.1986196601943,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.001338,0,0,0,0,1,7,0,7,0,0,129,1,1,55,2.0,71,-2.38095,97.956,1350.41,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,7,1,38,1.0,294,-2.38095,97.956,1350.41,567.1986196601943,3
81,1,0,3,1,2,12,1,8,1,11,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,6,1,58,1.0,119,-2.38095,97.956,1350.41,567.1986196601943,3
85,1,3,0,2,1,13,1,1,8,12,1,0,0.000819,0,0,0,0,1,9,0,5,0,0,129,8,1,42,1.0,27,-2.38095,97.956,1350.53,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,13,2,32,255.0,214,-2.34701,97.956,1350.53,567.1986196601943,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.001525,0,0,0,1,0,8,0,2,0,0,129,12,1,33,0.0,229,-2.34701,97.956,1350.53,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,5,0,3,0,0,129,11,2,36,511.0,273,-2.34701,97.956,1350.53,567.1986196601943,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,10,2,30,0,1,3,0,11,0,0,129,12,2,16,15.0,133,-2.34701,97.956,1350.53,567.1986196601943,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,6,1,46,1.0,52,-2.34701,97.956,1350.53,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,4,0,0,0,0,129,11,2,28,127.0,171,-2.34701,97.956,1350.53,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,2,1,55,2.0,70,-2.34701,97.7801,1350.53,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,6,0,4,0,0,129,8,1,38,1.0,293,-2.34701,97.7801,1350.53,567.1986196601943,3
89,1,0,3,1,2,14,1,8,1,13,1,0,-1.0,8,2,24,0,1,1,0,8,0,0,129,7,1,58,1.0,120,-2.34701,97.7801,1350.53,567.1986196601943,3
91,1,3,0,2,1,15,1,1,8,14,1,0,0.00027,0,0,0,1,0,9,0,5,0,0,129,9,1,42,1.0,28,-2.34701,97.7801,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2,0,1,0,0,129,14,2,32,255.0,215,-3.8875,97.7801,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,8,0,2,0,0,129,13,1,33,0.0,231,-3.8875,97.7801,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,12,2,36,511.0,274,-3.8875,97.7801,1350.54,567.1986196601943,3
89,1,0,3,1,2,14,1,8,1,13,1,0,-1.0,4,1,12,0,1,3,0,11,0,0,129,13,2,16,15.0,135,-3.8875,97.7801,1350.54,567.1986196601943,3
91,1,3,0,2,1,15,1,1,8,14,1,0,0.001711,0,0,0,1,0,0,0,6,0,0,129,7,1,46,1.0,53,-3.8875,97.7801,1350.54,567.1986196601943,3
81,1,0,3,1,2,12,1,6,1,11,1,0,-1.0,18,3,54,0,1,7,0,9,0,0,129,3,0,1,82.0,9,-3.8875,97.7801,1350.54,567.1986196601943,3
85,1,3,0,2,1,13,1,1,6,12,1,0,0.001001,0,0,0,1,0,4,0,0,0,0,129,12,2,28,127.0,172,-3.8875,97.7801,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,4,0,1,82.0,9,-3.8875,97.7801,1350.54,567.1986196601943,3
225,1,3,0,2,1,6,1,1,8,5,1,0,0.00061,0,0,0,0,1,7,0,7,0,0,129,5,1,55,2.0,69,-3.8875,97.6983,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,9,1,38,1.0,292,-3.8875,97.6983,1350.54,567.1986196601943,3
293,1,3,0,2,1,10,1,1,11,10,1,0,0.000716,0,0,0,0,1,1,0,8,0,0,129,8,1,58,1.0,121,-3.8875,97.6983,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,9,0,5,0,0,129,10,1,42,1.0,29,-3.8875,97.6983,1350.54,567.1986196601943,3
239,1,3,0,2,1,7,1,1,6,7,1,0,0.000564,0,0,0,0,1,2,0,1,0,0,129,15,2,32,255.0,216,-5.47918,97.6983,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,14,1,33,0.0,232,-5.47918,97.6983,1350.54,567.1986196601943,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.001763,0,0,0,0,1,5,0,3,0,0,129,13,2,36,511.0,275,-5.47918,97.6983,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,14,2,16,15.0,136,-5.47918,97.6983,1350.54,567.1986196601943,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.000678,0,0,0,0,1,0,0,6,0,0,129,8,1,46,1.0,54,-5.47918,97.6983,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,13,2,28,127.0,173,-5.47918,97.6983,1350.54,567.1986196601943,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001522,0,0,0,0,1,7,0,9,0,0,129,6,0,1,20.0,8,-5.47918,97.6983,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,5,1,15,0,1,7,0,7,0,0,129,7,1,55,2.0,72,-5.47918,77.3501,1350.54,567.1986196601943,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.00157,0,0,0,0,1,6,0,4,0,0,129,10,1,38,1.0,291,-5.47918,77.3501,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,9,1,58,1.0,122,-5.47918,77.3501,1350.54,567.1986196601943,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.001694,0,0,0,0,1,9,0,5,0,0,129,11,1,42,1.0,30,-5.47918,77.3501,1350.69,567.1986196601943,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2,0,1,0,0,129,0,2,32,255.0,217,-4.52476,77.3501,1350.69,567.1986196601943,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,8,0,2,0,0,129,15,1,33,0.0,234,-4.52476,77.3501,1350.69,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,14,2,36,511.0,277,-4.52476,77.3501,1350.69,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,15,2,16,15.0,144,-4.52476,77.3501,1350.69,567.1986196601943,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.001463,0,0,0,0,1,0,0,6,0,0,129,9,1,46,1.0,55,-4.52476,77.3501,1350.69,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,14,2,28,127.0,175,-4.52476,77.3501,1350.69,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,9,0,9,0,0,129,12,0,1,1000.0,0,-4.52476,77.3501,1350.69,567.1986196601943,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.000615,0,0,0,0,1,7,0,7,0,0,129,8,1,55,2.0,75,-4.52476,35.922,1350.69,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,13,0,1,1000.0,0,-4.52476,35.922,1350.69,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,23,5,69,0,1,6,0,4,0,0,129,11,1,38,1.0,290,-4.52476,35.922,1350.69,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,1,0,8,0,0,129,10,1,58,1.0,123,-4.52476,35.922,1350.69,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,14,1,42,1.0,31,-4.52476,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2,0,1,0,0,129,1,2,32,255.0,218,-5.67743,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,0,1,33,0.0,233,-5.67743,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,5,0,3,0,0,129,15,2,36,511.0,276,-5.67743,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,0,2,16,15.0,143,-5.67743,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,0,0,6,0,0,129,10,1,46,1.0,56,-5.67743,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,15,2,28,127.0,174,-5.67743,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,9,0,9,0,0,129,15,0,1,20.0,2,-5.67743,35.922,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,9,1,55,2.0,74,-5.67743,42.1487,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,6,0,4,0,0,129,12,1,38,1.0,287,-5.67743,42.1487,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,1,0,8,0,0,129,11,1,58,1.0,113,-5.67743,42.1487,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,0,1,42,1.0,14,-5.67743,42.1487,1350.08,567.1986196601943,3
