Unnamed: 0,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
48,85,1,2,0,2,1,8,1,1,2,8,1,0,0.000369,0,0,0,0,1,2020-10-17 19:15:16.255055904,4,0,5,0,0,129,3,0,1,20.0,3,-2.09645,35.5676,170.715,,UC4
49,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:15:21.024991035,4,0,3,0,0,129,4,1,42,1.0,20,-2.09645,35.5676,124.05,,UC4
50,42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 19:15:29.636028051,1,0,2,0,0,129,0,1,38,1.0,61,-2.09645,35.5676,124.05,,UC4
51,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 19:15:30.732049942,2,0,4,0,0,129,8,1,55,2.0,24,-2.09645,48.3974,124.05,,UC4
52,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 19:15:34.912053108,0,0,0,0,0,129,11,2,32,255.0,46,-21.4144,48.3974,124.05,,UC4
53,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 19:15:48.213076115,3,0,1,0,0,129,13,1,33,0.0,48,-21.4144,48.3974,124.05,,UC4
54,72,1,0,2,1,2,6,1,5,1,4,1,0,-1.0,6,1,18,0,1,2020-10-17 19:16:19.331007957,1,0,6,0,0,129,1,3,1,1.0,66,-21.4144,48.3974,124.05,,UC4
55,239,1,2,0,2,1,4,1,1,5,5,1,0,0.001229,0,0,0,0,1,2020-10-17 19:16:21.347002983,4,0,3,0,0,129,5,1,42,1.0,18,-21.4144,48.3974,114.362,,UC4
56,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 19:16:25.344026089,3,0,1,0,0,129,14,1,33,0.0,52,-21.4144,48.3974,114.362,,UC4
57,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 19:16:29.939986944,1,0,2,0,0,129,2,1,38,1.0,54,-21.4144,48.3974,114.362,,UC4
58,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:16:31.042998075,2,0,4,0,0,129,9,1,55,2.0,31,-21.4144,45.9733,114.362,,UC4
59,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 19:16:33.283006907,2,0,4,0,0,129,10,1,55,2.0,32,-21.4144,45.9494,114.362,,UC4
60,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:16:35.216002941,0,0,0,0,0,129,12,2,32,247.0,35,122.946,45.9494,114.362,,UC4
61,81,1,0,2,1,2,7,1,5,1,7,1,0,-1.0,0,0,0,0,1,2020-10-17 19:16:39.923990965,4,0,3,0,0,129,6,1,42,1.0,19,122.946,45.9494,119.234,,UC4
62,85,1,2,0,2,1,8,1,1,5,8,1,0,0.001693,0,0,0,1,0,2020-10-17 19:16:48.814980984,1,0,2,0,0,129,3,1,38,1.0,55,122.946,45.9494,119.234,,UC4
63,42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:17:08.810101032,1,0,5,0,0,129,4,0,1,1200.0,2,122.946,45.9494,119.234,,UC4
64,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:17:20.736103058,3,0,5,0,0,129,15,0,1,1000.0,0,122.946,45.9494,119.234,,UC4
65,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 19:17:25.574023008,3,0,1,0,0,129,0,1,33,8.0,53,122.946,45.9494,119.234,,UC4
66,72,1,0,2,1,2,6,1,3,1,4,1,0,-1.0,10,2,30,0,1,2020-10-17 19:17:28.231036901,2,0,5,0,0,129,11,0,1,78.0,4,122.946,45.9494,119.234,,UC4
67,225,1,2,0,2,1,3,1,1,3,3,1,0,0.001516,0,0,0,0,1,2020-10-17 19:17:33.519000052,2,0,4,0,0,129,12,1,55,2.0,33,122.946,34.7259,119.234,,UC4
68,72,1,0,2,1,2,6,1,2,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 19:17:35.459044933,0,0,0,0,0,129,13,2,32,247.0,34,43.5386,34.7259,119.234,,UC4
69,286,1,2,0,2,1,5,1,1,2,6,1,0,0.00071,0,0,0,0,1,2020-10-17 19:17:37.048037052,4,0,5,0,0,129,7,0,1,1100.0,1,43.5386,34.7259,119.234,,UC4
70,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 19:17:40.159001112,4,0,3,0,0,129,8,1,42,1.0,22,43.5386,34.7259,74.1273,,UC4
71,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 19:17:44.601974964,1,0,5,0,0,129,5,0,1,1100.0,5,43.5386,34.7259,74.1273,,UC4
72,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:17:49.053976059,1,0,2,0,0,129,6,1,38,1.0,56,43.5386,34.7259,74.1273,,UC4
73,72,1,0,2,1,2,6,1,4,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 19:17:53.341993093,2,0,5,0,0,129,13,0,1,78.0,9,43.5386,34.7259,74.1273,,UC4
74,196,1,2,0,2,1,1,1,1,4,1,1,0,0.001602,0,0,0,1,2,2020-10-17 19:17:59.128027915,4,0,3,0,0,129,9,1,42,1.0,21,43.5386,34.7259,43.4815,,UC4
75,81,1,0,2,1,2,7,1,2,1,7,1,0,-1.0,12,3,88,0,1,2020-10-17 19:18:04.561002970,4,0,5,0,0,129,10,0,1,1300.0,6,43.5386,34.7259,43.4815,,UC4
76,85,1,2,0,2,1,8,1,1,2,8,1,0,0.000222,0,0,0,1,0,2020-10-17 19:18:25.727025986,3,0,1,0,0,129,1,1,33,8.0,38,43.5386,34.7259,43.4815,,UC4
77,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,14,0,1,2020-10-17 19:18:26.660988092,1,0,6,0,0,129,7,3,1,1.0,65,43.5386,34.7259,43.4815,,UC4
78,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:18:33.670003891,2,0,4,0,0,129,14,1,55,2.0,28,43.5386,34.7259,43.4815,,UC4
79,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 19:18:35.610011101,0,0,0,0,0,129,14,2,32,255.0,42,43.5386,,43.4815,,UC4
80,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:18:49.204986095,1,0,2,0,0,129,8,1,38,1.0,58,,,43.4815,,UC4
81,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 19:18:59.280076981,4,0,3,0,0,129,11,1,42,1.0,12,,,43.4815,,UC4
0,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:13:47.272149086,6,0,4,0,0,129,7,1,38,1.0,253,,,,,UC4
1,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:13:47.414159060,1,0,8,0,0,129,12,1,58,1.0,99,,,,,UC4
2,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:13:48.677107096,9,0,5,0,0,129,12,1,42,1.0,23,,,1350.55,,UC4
3,72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,22,4,66,0,1,2020-10-17 17:13:49.010040998,2,0,1,0,0,129,3,2,32,255.0,202,-56.2587,,1350.55,,UC4
4,225,1,3,0,2,1,6,1,1,8,5,1,0,0.001755,0,0,0,0,1,2020-10-17 17:13:49.086103916,8,0,2,0,0,129,0,1,33,0.0,191,-56.2587,,1350.55,,UC4
5,72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:13:49.460087061,5,0,3,0,0,129,1,2,36,511.0,263,-56.2587,,1350.55,,UC4
6,293,1,3,0,2,1,10,1,1,11,10,1,0,0.002012,0,0,0,0,1,2020-10-17 17:13:49.830041885,3,0,11,0,0,129,2,2,16,15.0,142,-56.2587,,1350.55,,UC4
7,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 17:13:50.618083000,6,0,9,0,0,129,8,0,1,1200.0,1,-56.2587,,1350.55,,UC4
8,239,1,3,0,2,1,7,1,1,6,7,1,0,0.000762,0,0,0,0,1,2020-10-17 17:13:51.217134953,0,0,6,0,0,129,12,1,46,1.0,42,-56.2587,,1350.55,,UC4
9,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:13:52.849047899,4,0,0,0,0,129,1,2,28,127.0,160,-56.2587,,1350.55,,UC4
10,196,1,3,0,2,1,3,1,1,7,2,1,0,0.001784,0,0,0,0,1,2020-10-17 17:13:53.753154039,7,0,7,0,0,129,4,1,55,2.0,88,-56.2587,79.885,1350.55,,UC4
11,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:14:04.339107990,8,0,9,0,0,129,1,0,1,999.0,4,-56.2587,79.885,1350.55,,UC4
12,206,1,3,0,2,1,4,1,1,4,3,1,0,0.001924,0,0,0,0,1,2020-10-17 17:14:16.752103090,7,0,9,0,0,129,5,0,1,,3,-56.2587,79.885,1350.55,,UC4
13,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:14:17.425055027,6,0,4,0,0,129,9,1,38,1.0,252,-56.2587,79.885,1350.55,,UC4
14,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001801,0,0,0,0,1,2020-10-17 17:14:17.567143917,1,0,8,0,0,129,13,1,58,1.0,98,-56.2587,79.885,1350.55,,UC4
15,72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:14:18.829102993,9,0,5,0,0,129,13,1,42,1.0,24,-56.2587,79.885,1350.55,,UC4
16,142,1,3,0,2,1,1,1,1,5,15,1,0,0.001773,0,0,0,0,1,2020-10-17 17:14:19.163029909,2,0,1,0,0,129,4,2,32,255.0,204,-56.365,79.885,1350.55,,UC4
17,81,1,0,3,1,2,12,1,8,1,11,1,0,-1.0,5,1,15,0,1,2020-10-17 17:14:19.239038944,8,0,2,0,0,129,2,1,33,0.0,190,-56.365,79.885,1350.55,,UC4
18,85,1,3,0,2,1,13,1,1,8,12,1,0,0.000604,0,0,0,1,0,2020-10-17 17:14:19.613085985,5,0,3,0,0,129,2,2,36,511.0,264,-56.365,79.885,1350.55,,UC4
19,72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:14:19.982028008,3,0,11,0,0,129,3,2,16,15.0,141,-56.365,79.885,1350.55,,UC4
20,253,1,3,0,2,1,8,1,1,10,8,1,0,0.000855,0,0,0,0,1,2020-10-17 17:14:21.369086027,0,0,6,0,0,129,13,1,46,1.0,43,-56.365,79.885,1350.55,,UC4
21,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 17:14:23.001996040,4,0,0,0,0,129,2,2,28,127.0,161,-56.365,79.885,1350.55,,UC4
22,42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:14:23.906126022,7,0,7,0,0,129,6,1,55,2.0,87,-56.365,79.9677,1350.55,,UC4
23,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:14:26.611218929,7,0,9,0,0,129,7,0,1,82.0,9,-56.365,79.9677,1350.55,,UC4
24,72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:14:33.642075062,9,0,9,0,0,129,14,0,1,1000.0,0,-56.365,79.9677,1350.55,,UC4
25,182,1,3,0,2,1,2,1,1,9,1,1,0,0.000791,0,0,0,1,2,2020-10-17 17:14:47.576155901,6,0,4,0,0,129,10,1,38,1.0,251,-56.365,79.9677,1350.55,,UC4
26,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:14:47.720109940,1,0,8,0,0,129,14,1,58,1.0,100,-56.365,79.9677,1350.55,,UC4
27,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:14:48.982059002,9,0,5,0,0,129,15,1,42,1.0,20,-56.365,79.9677,1350.67,,UC4
28,286,1,3,0,2,1,9,1,1,2,9,1,0,0.001901,0,0,0,0,1,2020-10-17 17:14:49.313980103,2,0,1,0,0,129,5,2,32,255.0,201,-56.7968,79.9677,1350.67,,UC4
29,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 17:14:49.392014980,8,0,2,0,0,129,3,1,33,0.0,193,-56.7968,79.9677,1350.67,,UC4
30,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:14:49.766036034,5,0,3,0,0,129,3,2,36,511.0,262,-56.7968,79.9677,1350.67,,UC4
31,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 17:14:50.133985996,3,0,11,0,0,129,4,2,16,15.0,140,-56.7968,79.9677,1350.67,,UC4
32,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:14:51.520082951,0,0,6,0,0,129,14,1,46,1.0,44,-56.7968,79.9677,1350.67,,UC4
33,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,14,3,42,1,2,2020-10-17 17:14:53.154002905,4,0,0,0,0,129,3,2,28,127.0,159,-56.7968,79.9677,1350.67,,UC4
34,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:14:54.021047115,6,0,9,0,0,129,11,0,1,1100.0,5,-56.7968,79.9677,1350.67,,UC4
35,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:14:54.059082031,7,0,7,0,0,129,8,1,55,2.0,86,-56.7968,83.5342,1350.67,,UC4
36,81,1,0,3,1,2,12,1,4,1,11,1,0,-1.0,0,0,0,0,1,2020-10-17 17:15:04.872061014,6,0,10,0,0,129,12,3,1,1.0,298,-56.7968,83.5342,1350.67,,UC4
37,85,1,3,0,2,1,13,1,1,4,12,1,0,0.001017,0,0,0,1,0,2020-10-17 17:15:10.572046041,6,0,10,0,0,129,13,3,1,1.0,297,-56.7968,83.5342,1350.67,,UC4
38,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:15:17.348074913,9,0,9,0,0,129,0,0,1,1300.0,6,-56.7968,83.5342,1350.67,,UC4
39,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:15:17.728038073,6,0,4,0,0,129,14,1,38,1.0,248,-56.7968,83.5342,1350.67,,UC4
40,42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:15:17.872091055,1,0,8,0,0,129,15,1,58,1.0,101,-56.7968,83.5342,1350.67,,UC4
41,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:15:19.134066104,9,0,5,0,0,129,1,1,42,1.0,19,-56.7968,83.5342,1339.92,,UC4
42,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,0,1,2020-10-17 17:15:19.467988968,2,0,1,0,0,129,6,2,32,255.0,200,-52.9957,83.5342,1339.92,,UC4
43,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 17:15:19.544053078,8,0,2,0,0,129,4,1,33,0.0,192,-52.9957,83.5342,1339.92,,UC4
44,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:15:19.919028044,5,0,3,0,0,129,4,2,36,511.0,260,-52.9957,83.5342,1339.92,,UC4
45,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 17:15:20.286986113,3,0,11,0,0,129,5,2,16,15.0,134,-52.9957,83.5342,1339.92,,UC4
46,81,1,0,3,1,2,12,1,2,1,11,1,0,-1.0,13,2,41,0,1,2020-10-17 17:15:21.673079014,0,0,6,0,0,129,15,1,46,1.0,45,-52.9957,83.5342,1339.92,,UC4
47,85,1,3,0,2,1,13,1,1,2,12,1,0,0.001448,0,0,0,1,0,2020-10-17 17:15:23.307007074,4,0,0,0,0,129,4,2,28,127.0,158,-52.9957,83.5342,1339.92,,UC4
48,72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:15:24.211114883,7,0,7,0,0,129,9,1,55,2.0,84,-52.9957,83.4984,1339.92,,UC4
49,225,1,3,0,2,1,6,1,1,8,5,1,0,0.001916,0,0,0,0,1,2020-10-17 17:15:47.881107092,6,0,4,0,0,129,15,1,38,1.0,250,-52.9957,83.4984,1339.92,,UC4
50,72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:15:48.025152922,1,0,8,0,0,129,0,1,58,1.0,102,-52.9957,83.4984,1339.92,,UC4
51,293,1,3,0,2,1,10,1,1,11,10,1,0,0.002259,0,0,0,0,1,2020-10-17 17:15:49.287127018,9,0,5,0,0,129,2,1,42,1.0,17,-52.9957,83.4984,1305.68,,UC4
52,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,7,1,20,0,1,2020-10-17 17:15:49.620027065,2,0,1,0,0,129,7,2,32,255.0,198,-56.8995,83.4984,1305.68,,UC4
53,239,1,3,0,2,1,7,1,1,6,7,1,0,0.000903,0,0,0,0,1,2020-10-17 17:15:49.696036100,8,0,2,0,0,129,5,1,33,0.0,196,-56.8995,83.4984,1305.68,,UC4
54,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,1,0,2,0,1,2020-10-17 17:15:50.072082996,5,0,3,0,0,129,5,2,36,511.0,259,-56.8995,83.4984,1305.68,,UC4
55,196,1,3,0,2,1,3,1,1,7,2,1,0,0.002086,0,0,0,0,1,2020-10-17 17:15:50.440033913,3,0,11,0,0,129,6,2,16,15.0,139,-56.8995,83.4984,1305.68,,UC4
56,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:15:51.826165915,0,0,6,0,0,129,0,1,46,1.0,46,-56.8995,83.4984,1305.68,,UC4
57,206,1,3,0,2,1,4,1,1,4,3,1,0,0.002161,0,0,0,0,1,2020-10-17 17:15:53.460043907,4,0,0,0,0,129,5,2,28,127.0,157,-56.8995,83.4984,1305.68,,UC4
58,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:15:54.364159107,7,0,7,0,0,129,10,1,55,2.0,85,-56.8995,83.4011,1305.68,,UC4
59,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001085,0,0,0,0,1,2020-10-17 17:16:18.101088047,6,0,4,0,0,129,0,1,38,1.0,249,-56.8995,83.4011,1305.68,,UC4
60,72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 17:16:18.253101110,1,0,8,0,0,129,1,1,58,1.0,103,-56.8995,83.4011,1305.68,,UC4
61,142,1,3,0,2,1,1,1,1,5,15,1,0,0.001091,0,0,0,0,1,2020-10-17 17:16:19.508068085,9,0,5,0,0,129,3,1,42,1.0,16,-56.8995,83.4011,1305.26,,UC4
62,72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:16:19.844981909,2,0,1,0,0,129,8,2,32,255.0,199,-56.8441,83.4011,1305.26,,UC4
63,253,1,3,0,2,1,8,1,1,10,8,1,0,0.001059,0,0,0,0,1,2020-10-17 17:16:19.959033012,8,0,2,0,0,129,6,1,33,0.0,195,-56.8441,83.4011,1305.26,,UC4
64,60,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 17:16:20.309031010,5,0,3,0,0,129,6,2,36,511.0,258,-56.8441,83.4011,1305.26,,UC4
65,42,0,3,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:16:20.680994034,3,0,11,0,0,129,7,2,16,15.0,138,-56.8441,83.4011,1305.26,,UC4
66,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:16:21.404268980,8,0,9,0,0,129,7,0,1,20.0,2,-56.8441,83.4011,1305.26,,UC4
67,72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:16:22.061079025,0,0,6,0,0,129,1,1,46,1.0,47,-56.8441,83.4011,1305.26,,UC4
68,182,1,3,0,2,1,2,1,1,9,1,1,0,0.002001,0,0,0,0,1,2020-10-17 17:16:23.613014936,4,0,0,0,0,129,6,2,28,127.0,155,-56.8441,83.4011,1305.26,,UC4
69,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:16:24.515109061,7,0,7,0,0,129,11,1,55,2.0,89,-56.8441,84.8018,1305.26,,UC4
70,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 17:16:48.415079117,6,0,4,0,0,129,1,1,38,1.0,255,-56.8441,84.8018,1305.26,,UC4
71,286,1,3,0,2,1,9,1,1,2,9,1,0,0.002182,0,0,0,0,1,2020-10-17 17:16:48.551106930,1,0,8,0,0,129,2,1,58,1.0,106,-56.8441,84.8018,1305.26,,UC4
72,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:16:49.819082022,9,0,5,0,0,129,4,1,42,1.0,21,-56.8441,84.8018,1324.67,,UC4
73,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 17:16:50.171983004,2,0,1,0,0,129,9,2,32,255.0,205,-49.0219,84.8018,1324.67,,UC4
74,81,1,0,3,1,2,12,1,2,1,11,1,0,-1.0,0,0,0,0,1,2020-10-17 17:16:50.303057909,8,0,2,0,0,129,8,1,33,0.0,219,-49.0219,84.8018,1324.67,,UC4
75,85,1,3,0,2,1,13,1,1,2,12,1,0,0.000971,0,0,0,1,0,2020-10-17 17:16:50.603025913,5,0,3,0,0,129,7,2,36,511.0,256,-49.0219,84.8018,1324.67,,UC4
76,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:16:50.981003046,3,0,11,0,0,129,8,2,16,15.0,152,-49.0219,84.8018,1324.67,,UC4
77,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 17:16:52.356080055,0,0,6,0,0,129,2,1,46,1.0,40,-49.0219,84.8018,1324.67,,UC4
78,81,1,0,3,1,2,12,1,6,1,11,1,0,-1.0,9,2,27,0,1,2020-10-17 17:16:53.851008892,4,0,0,0,0,129,7,2,28,127.0,154,-49.0219,84.8018,1324.67,,UC4
79,85,1,3,0,2,1,13,1,1,6,12,1,0,0.001897,0,0,0,1,0,2020-10-17 17:16:54.743124008,7,0,7,0,0,129,12,1,55,2.0,90,-49.0219,88.2082,1324.67,,UC4
80,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,0,1,2020-10-17 17:17:15.599055052,6,0,9,0,0,129,2,0,1,20.0,2,-49.0219,88.2082,1324.67,,UC4
81,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:17:18.708044052,6,0,4,0,0,129,3,1,38,1.0,254,-49.0219,88.2082,1324.67,,UC4
82,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:17:18.854094982,1,0,8,0,0,129,3,1,58,1.0,108,-49.0219,88.2082,1324.67,,UC4
83,42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:17:20.118072987,9,0,5,0,0,129,5,1,42,1.0,22,-49.0219,88.2082,1323.46,,UC4
84,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:17:20.474025965,2,0,1,0,0,129,10,2,32,255.0,206,-48.7841,88.2082,1323.46,,UC4
85,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:17:20.610054016,8,0,2,0,0,129,9,1,33,0.0,220,-48.7841,88.2082,1323.46,,UC4
86,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:17:20.922023058,5,0,3,0,0,129,8,2,36,511.0,257,-48.7841,88.2082,1323.46,,UC4
87,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:17:21.292181015,3,0,11,0,0,129,9,2,16,15.0,153,-48.7841,88.2082,1323.46,,UC4
88,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:17:22.682080030,0,0,6,0,0,129,3,1,46,1.0,41,-48.7841,88.2082,1323.46,,UC4
89,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:17:24.076009989,4,0,0,0,0,129,8,2,28,127.0,162,-48.7841,88.2082,1323.46,,UC4
90,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:17:24.972120047,7,0,7,0,0,129,13,1,55,2.0,81,-48.7841,89.3518,1323.46,,UC4
91,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:17:34.371057034,6,0,9,0,0,129,4,0,1,20.0,7,-48.7841,89.3518,1323.46,,UC4
92,72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:17:49.003099918,6,0,4,0,0,129,5,1,38,1.0,296,-48.7841,89.3518,1323.46,,UC4
93,225,1,3,0,2,1,6,1,1,8,5,1,0,0.000442,0,0,0,0,1,2020-10-17 17:17:49.159104109,1,0,8,0,0,129,4,1,58,1.0,109,-48.7841,89.3518,1323.46,,UC4
94,72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:17:50.431081057,9,0,5,0,0,129,6,1,42,1.0,25,-48.7841,89.3518,1348.57,,UC4
95,293,1,3,0,2,1,10,1,1,11,10,1,0,0.001422,0,0,0,0,1,2020-10-17 17:17:50.796987057,2,0,1,0,0,129,11,2,32,255.0,207,-34.2877,89.3518,1348.57,,UC4
96,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:17:50.944065094,8,0,2,0,0,129,10,1,33,0.0,223,-34.2877,89.3518,1348.57,,UC4
97,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:17:51.218031883,5,0,3,0,0,129,9,2,36,511.0,266,-34.2877,89.3518,1348.57,,UC4
